text,label
"3.5 stars. I liked this book! It started off kind of slow for my taste but nonetheless, it was still enjoyable. There wasn't really any action but I did like the writing style. Things were too convenient for my taste but wow, there were SO MANY cute moments in this book. Like, I had to stop and just appreciate all the feels that I got from how cute it was. *sigh*/*swoon*. Also, some parts where I was just like, ""OH MY GOSH! I see how he set that up! GENIUS!"" 
 Just watched the movie and I'm not sure which one I liked better. I'm leaning towards the book but the ending of the movie was so dang cute!",analysis
"3.5 stars, the first half of the book set up the story and it kind of dragged but the second part of the book is where the story shines, especially when other characters besides Victor and Eli are introduced. Seriously, the supporting cast was what saved this book. I love Sydney, Mitch, and Serena. I don't really think ""superhero"" is a good word to use when describing this book in any way but I see how it plays into Eli's character. I do like how neither Victor nor Eli can be categorically placed into ""good"" vs ""bad"" or ""hero"" vs ""villan"" (which is definitely one of the themes the author was trying to get across with this book) yet the reader still somehow comes to pick a side and root for that character as if he were the hero (which I guess, in terms of this story, he is). The concept of ExtraOrdinary people and their powers is really interesting, I especially like the idea that whatever the person focuses on the most right before they die correlates to the ""power"" that they develop when they're brought back. . I like the ending although I really want to see what happens next.",analysis
"I rate this somewhere between 4 stars and 4.5 stars (I really want to say it's a 4.5 but I just can't...). So, after reading this book, it's safe to say that I love Neil Gaiman's writing style. The humor is pretty dry and subtle, which is one of my favorite types of humor. 
 Anyways, this book started off really strongly but I think it kind of lost some of its steam after the introduction, specifically when Door comes back for Richard and he officially joins their party to avenge her family . So, like, when the journey actually begins. The writing and humor was consistent throughout the whole book though, so that's good. I really liked the characters, and the premise of London Above and London Below is just so interesting. I also really liked the ending, I was scared for a moment that Gaiman would make it completely unsatisfying and have Richard be stuck in London Above, but alas, the Marquis came in clutch (as usual) and we once again get a happy ending :) . I would definitely be interesting in exploring this world some more, whether that be in another book or other media. 
 This is only my second Gaiman book, but I like it better than the first that I read from him (Stardust) and I'm very interesting in reading more. Perhaps I'll read his newest one next, or maybe American Gods, since that seems to be the most popular.",analysis
"This book wasn't as bad as other books I've rated 1 star, but unfortunately, I did not enjoy this book at all. The problem? It was so damn BORING. Holy shit. 
 I've read 2 previous books by this author and I more or less liked them, but this was just crap. What was the point of the story? Maybe it was so boring because of the child narrator, but I don't think that was the problem. This book just seemed pointless, it didn't really have a story worth telling - or reading for that matter.",analysis
"4.5 stars, rounded up to 5 (because Goodreads has yet to add half stars...seriously...)I loved this book. It was a great fantasy book and the romance is so cute, subtle, and intimate, yet at the same time tasteful; it made me feel like I was intruding. The only flaw that initially comes to mind and stands to me though, is the pacing. Just the journey took up most of the book and the final confrontation was kind of short. Also, I think she could have added more depth to the characters besides Taisin and Kaede. Anyhow I am falling in love with Ms. Lo's writing. I became a fan of her when I read her story in Foretold and I'm excited to read more books by her.",analysis
"props to whoever designed these covers 'cause honestly, I'm in love...with the covers that is. Also maybe this series :). Usually I get sick of that cliche ""love triumphs over all"" kind of romance but I think I'm o.k. when it comes to this series.",reaction
"*Post-Reading* 
 I would just like to say that I called it. I CALLED IT. I knew Ares was the big bad god trying to control Seth Also I thought it was annoying how the author wrote like 10 sex scenes in this book. Like, I get it, enough already! 
 Good Lord, so Aidan hates himself for putting Alex on the elixir and punishes himself by avoiding her? So....like Dimitri when he hates himself for the things he did to Rose as a Strigoi? SMH...",analysis
"First, does a guy really break up with a girl over that? Really?.....Anyways all throughout reading this I couldn't stop thinking about the reviews I've read about this being like Vampire Academy. Already I see the similarities (especially the elements thing) but it was still a nice read.",analysis
HAH! I knew it! I predicted that Seth would turn on Alex and become power hungry etc. AND that Leon was Apollo! Either I'm too good or the author needs to cool it with the hints. Anyways I LOVED this book! Damn it if people say it's like Vampire Academy! They're both great series and I cannot wait to read books #4 and #5!,reaction
"Liked this better than the first book. This is speculation since I haven't read the 3rd book yet, if the author makes it so Seth was actually just using her I will be angry because I HATE when authors do that. I hate when they take a seemingly sweet, genuine guy and turns him into a douche so the reader will root for the other guy. UGH.",analysis
"I liked it. Just like the first book there was a plot twist that I didn't see coming. Yet again though, I felt like this book didn't really have any substance in it until near the end. Also, the author never fully explained Addie's time slowing ability. Like, um. Okay. I guess it's there because it just is (and also to advance the plot) . So yeah. There's that.",analysis
"I liked this book but I was disappointed at how short it was compared for the first book. There was some more world building in here that I really enjoyed but I wish there was more. I felt like this book was lacking in substance compared to the first book too. I mean, if GotG had too much crammed in there, then this book definitely had too little. I liked Justin and Mae's development but I was kind of put off by Mae's rape . The ending however, literally made me go, ""What?!"" out loud. And it really explains the aforementioned spoiler better. Mae's much more likable (at least to me) in this book. I thought Tessa's scenes were tedious and boring compared to Justin and Mae's povs, however. Interesting to see where the plot goes in the third book, hopefully there will be more world building!",analysis
"Hmm 3 stars. This book started off pretty good. Sadly, it had to go down that certain path surprise! the guy is an extremely irresistible hundred of years old vampire who is anti-social (for the greater good of course)and is immediately, mysteriously drawn to the main character, who then turns into a stuttering, constantly horny and blushing fool whenever she is around him. *sigh* And even if he's dangerous and warns her away she is still attracted to him and blah blah blah love, complication, breakup and make up repeat. Ugh. I hate how the MC becomes an idiot when a guy is involved. And I seriously can't get over the fact Ms. Cook had to make him a vampire. I mean, A VAMPIRE. This is like Twilight all over again. . I mean, you might be into this stuff but I was annoyed. I literally put the book down after the first ""plot twist"" and I was about to go and return it to the library right then and there without finishing it. Alas, in the end I finished it and it was alright, nothing remarkable or original, really. Not sure if I should bother to check out the rest of the series...",analysis
"UGH. 2018 release date?? WHY. SO CHAOL CAN GET HIS OWN BOOK? 
 I'm obviously the only one here, but I give zero fucks about Chaol. He's such an asshole.",reaction
"Okay, I have to admit, I enjoyed this book much more than I thought I would. I didn't know what to expect of this author's writing style and stupidly made the mistake of thinking because he's polish the book wasn't going to be that good. It was a juvenile and incredibly condescending mistake that I'll be sure not to make again - about any author. The writing was really good and I enjoyed all the short stories in this book. I look forward to the series but it's too bad that the Sword Of Destiny, a.k.a. another book of short stories, isn't translated into english. Ah, well, on to Blood of Elves! Also I really like how the author had the backstory of Ciri. And the story of how he and Yennefer met. (I'm a bit concerned that while reading the books I'll REALLY like Yennefer and Geralt together then I'll play the game and be pissed off at Triss...) 
 *pre-reading* 
 Currently playing the video games and with Witcher 3 coming out it looks like the fans that actually read the book are in for an extra treat. Hoping to finish this whole series before the third game.",analysis
"4.5 stars. The first half of the book was a solid 5 stars but after the slaying of Mauer and the introduction of magic and Luthe things got kind of convoluted. I loved this book but it wasn't perfect. The action scenes/boss battles (if you will) were way too short and easy. And when Aerin and Luthe proclaimed their love for each other I almost put the book down. It was just so unnecessary and I don't understand why it was put in this book. Maybe it was a reference to something that is mentioned in ""The Blue Sword"" but it just seemed tacked on for unknown reasons; and the pacing was off too. Sometimes the writing was a bit confusing but I enjoyed it, you just don't see this style of writing nowadays.",analysis
"Okay so, shit didn't go down until the very end of the book. I did enjoy reading the book but I have to admit that not much happened. Honestly, the witch, Manon's, point of view felt boring and pointless to me. Seriously, I didn't care about her and no doubt she'll have a bigger role in the story but oh my god it was annoying to read about her pov and have practically nothing happen. Chaol still annoys me and my poor baby Dorian :(. I felt like this book dragged a bit but I think it's quite nice to actually read about training happening instead of just reading a sentence referring to a character's training and then the character being a BAMF right away. Hopefully Queen of Shadows moves the plot along more than this book did (which shouldn't be hard since this book just felt like a set-up/filler).",analysis
OMG! ANOTHER ONE? WTF? I mean I love this world as much as the next but she hasn't even written The Dark Artifices yet or that TLH(whatever that stands for) and probably other books that I don't even want to bother looking up!,reaction
"So I kind of already knew where the book was going, pretty much since the beginning, so it was kind of predictable. Although, I didn't exactly predict Conor's ""truth."" I enjoyed the little fairy-tale stories and how they get across the theme of not everything's black and white; the stories were such a creative way of telling it. 
 I don't know, I didn't really feel anything special until probably the ending. I know a bunch of people are raving in their reviews about this book about how maybe they got chills or something. The book just seemed a bit underwhelming to me until the ending, the ending is what gave me a glimpse of that feeling of awe (?) that everyone else seemed to feel the entire book. 
 I would recommend this book to someone. I feel like this one of those books where I would appreciate it even more if I re-read it. 
 Also, the illustrations in this book kicked ass. A+ quality.",analysis
"I want to read this book, especially since I heard the second book is even better, but I just saw that Sarah J. Maas is turning this into a 6-book series instead of a trilogy and the last book is slated for release in 2020... I'm gonna wait a bit because I'm sure it'll be torture to wait.",reaction
"I get that this book contains fantasy elements but there were just some parts that felt plain unrealistic, to the point of absurdity. The writing wasn't too bad, minus some parts but whatever. The pacing was bad and the plot was thin. There were so many unanswered questions. I almost gave up on the book near the middle.",analysis
"I think they should come out with a Paperback edition, cause honestly, I would buy this book just so I could display it on my bookshelf. I mean, the cover is AMAZING. So yeah, while I may buy the book(if they come out with a physical copy with the same cover) just for the cover, the story also sounds interesting. It caught my attention when it said that there is Greek mythology mixed in. 
 *EDIT* YES! Paperback versions were made! Time to buy the book and display it on my shelf now...",reaction
"4 - 4.5 stars...um wow. This book went from light-hearted to heavy/actionactionactionaction and the main character's life went from pretty awesome to complete SHIT in like 2 short chapters....The book was kind of slow at first and it didn't really go anywhere but near the middle-end (emphasis on end) it JUMPS into action NONSTOP for the rest of the book... 
 This is a series? Well damn, guess the feels are just gonna be rolling along 
 eh I hate how the author made Duke from a nice guy to a complete dick wad and Trevor into mr. perfect. I knew that would happen since before even reading the book, from when I just read the synopsis. I've read wayyy too many books where the author turns one of the guys into a dick head so it gives the main character an excuse to fall in love with the ""right guy""",analysis
"I'm surprised, but, I LOVED this! I mean, I've only read two other plays written by Shakespeare (Romeo and Juliet & Othello, both for school) and they were o.k. I didn't really like them. But wow. This play. 5 stars out of 5. The language was gorgeous and flowing, it read like poetry! I actually liked the characters AND while reading it, all I could think about was that Suite Life of Zack and Cody episode based solely on this play. Absolutely brilliant. Also, I loved that this play wasn't a tragedy . I don't think I could have handled it if it was. Lysander was so dreamy, and there was about to be a LEGIT cat fight in this play! It also doesn't hurt that the version of this book that I own has translations on the left pages. It allowed me to actually understand this play.",analysis
"Since the first book fell flat, I was expecting the same from the sequel. In the beginning, it was just that. By the middle though, I was thoroughly enraptured by the book. It was VERY predictable and I predicted the ""villains"" since practically the beginning, still, that fact did not diminish my enjoyment of the book.",analysis
"This book started off great. Then, it went down the drain and I just wanted someone to stake all the characters because they were so DAMN annoying. This review sums it up best: http://www.goodreads.com/review/show/...",reaction
"Really liked this book and while I see the similarities to Vampire Academy I feel like VA had more charm. Still, this book was kind of predictable but I really liked it.",analysis
"Um. Can I have the second book now? Pretty please? :) 
 Seriously, this was the first book in MONTHS that I have read in less than a day. It was just that compelling and interesting. Can't wait for the next book!",reaction
"*Sigh* Boy, was I disappointed from this book...I was expecting this book to be amazing because it has a pretty high rating (honestly, I should have learned my lesson from TFiOS) and that some reviewers that I follow have praised and lauded Ms. Stiefvater's other books. So, I obviously expected this book to be amazing. I was wrong. It was boring, lackluster, and plain. First off, the pacing. Literally nothing, NOTHING, happens in this book. Oh you can argue with that point but whatever. I first realized that nothing happened at around page 100 when Puck had FINALLY decided to register in the race on her regular horse. It's ridiculous that it took that long. Why? Because it's unnecessary and BECAUSE IT'S EXPLAINED IN THE SYNOPSIS. Ugh. Such a bad move. Then I read 300 more pages and I got near the end when finally, FINALLY, the race actually started. 
 ...Are you kidding me? The WHOLE book is superficial and composed of NOTHING. Seriously!! I get it, the men discriminate against you, Puck, because you're a girl. I understood that concept the first time it happened. No need to shove it in my face every chapter. You and Sean have this crazy love for horses that no one else apparently understands. Gotcha. Oh yeah, and it's a BIG deal because you're the first/only girl to decide to do this. Yeah, I GOT THE MEMO. The idea that a girl takes the first initiative to end something that has long time been a male dominated activity used to be original but now it's become cliche, expected even! The author literally could have written this book in like 100 pages or less. Seriously. (Also, the reason that Puck joined the races is incredibly stupid and shallow. Seriously? It's not believable enough for me.) 
 The author writes this book in alternating point of views. Puck and Sean. A.k.a. the female protagonist who is defying gender roles blah blah blah (not that that's not important but the way it was written was quite honestly, lame) and the male love interest (oh please, that's not even a spoiler. Seriously, did anyone NOT expect them to get together?) because you've got to add a little romance in here *sarcasm*. My main complaint with this style choice is that the tone of the povs ARE EXACTLY THE SAME. Sean and Puck sound exactly.the.same. I shit you not, I'm not even exaggerating or anything. I swear. Honest. I mean, if you're going to write multiple povs you HAVE to write them so they're different from one another (I think Rick Riordan is a GREAT example of this. His characters in the HoO series [while not all likable, at least to me] definitely all have unique voices. It's practically impossible to get them mixed up). Seriously, it's only two characters! You seriously couldn't create two different personalities? I mean, there's this one page where Sean remarks on how handsome this American guy is (another thing, the author created this world and decided to incorporate it somehow with reality. It's weird and awkward, at least for me). Do guys even do that?! 
 I did enjoy the ending but it definitely DOES NOT make up for reading a whole book worth of nothing. The ending, while pleasing, isn't even surprising either. It's expected. Not good. 
 This book unfortunately lacks originality. It falls into that young-adult-book category (I can't think of the word right now). Y'know, when all young adult books seem to follow this pattern? Boy-meets-girl or vice versa and they bond and they get together at the end and everything works out happily ever after after stumbling over a few conflicts here or there. I can't articulate myself right now but...yeah.",analysis
"3.5 stars. This book had a really interesting premise, unfortunately the excitement and mystery quickly died down. It did pick up at the end again though.",analysis
"2020..DAFUQ? I'll have graduated college by then and probably have a career...Actually, my main concern is that he might die before he finishes the series...",reaction
"4.5 stars. The first 4/5 of the book, I loved. For some reason, the last 1/5 didn't seem as exciting, it might have been due to the fact that I was rushing to finish this book in a week (which I did). Anyways, what I loved so much about this book was that there was so much political intrigue and definitely some game-changing reveals Aegon Targaryen is alive? Holy shit! If it comes down to him or Daenerys taking the throne I want Dany, all the way. . Also, Daenerys was a BAMF (as usual), Jon Snow was actually interesting for once, Tyrion was witty as always, apparently Arya can see again , the povs from non-main characters were actually well done and less boring, and there was no Sam and barely any Bran, so yay for that. I wished we caught up with Sansa. 
 Again, though, I have doubts that George RR Martin can wrap up this series in 2 more books without it feeling rushed, cheap, or filled with a shit ton of plot holes. A large part is due to the snail's pace of the story. Seriously, after the first book it's been 4 books of gradual, slooooooowww buildup of the plot and we've still yet to reach the climax. Anyways, hope the 6th book comes out within a year or 2. Until then, I can finally start binge-watching the show now that I've caught up with the books.",analysis
"2.5 stars. 
 There's a lot of sex and rape in this book, way more than in Game of Thrones from what I remember. The book started off pretty slow, the whole thing just felt like 1000 pages of set-up/filler with a very small foray into the introduction of magic, barely building upon what was introduced in GOT. The slow pacing of the book and the fact that it seemed like there were a lot of words but not a lot happening makes me want to just start watching the show, books be damned. Honestly, the only reason I'm going to continue reading the series is the sole reason that it's GOT; if it were any other series I would just stop here. 
 Also I felt like Tyrion had more than half of the povs in the book, definitely way more than any other character. Tyrion's a cool and interesting character but I was getting a little tired of reading through his povs because he just had so many.",analysis
"This book was better than A Clash of Kings but not as good as the first one or A Storm of Swords. What was wrong with this book? First off, Danerys wasn't in it, AT ALL. How disappointing. What was good about this book? Bran wasn't in it and Jon was barely in it (no offense, but these guys are kinda boring). This book was definitely a shift from the Starks being the main protagonists to there kind of being no definite main protagonist and instead having all the major characters share that role. 
 The book definitely just added more story. I feel like the overarching story isn't going anywhere at this point, everything is moving at a snail's pace. Instead of maybe wrapping up some plot lines all Martin did was add more. I honestly have trouble believing there's an end in sight for this series at this point.",analysis
"Oh man, this book was SO much better than the second one. SO many plot twists and a LOT of characters died. I'm back into that GOT hype, and I can't wait to read A Feast For Crows. One thing I love about this series is how multi-dimensional all the characters are. Cersei's a bitch but we understand why she does what she does and to some extent, I respect her. Daenerys was the bad ass bitch I love, Tyrion is awesome as always, Jaime was more complicated than he originally appeared, Arya was awesome as always, Jon was cool as always, Catelyn was the bad ass mom she always is, Brann has exceedingly become boringer, and Sansa, well. With Sansa I'm either annoyed at her or I feel sorry for her. It was both in this book. I'm looking forward to where the story goes after this.",analysis
"7/19/17 
 I guess I read this but I never rated it? Oh well, until I reread it I'll just give it 3 stars. 
 Original 
 release date is the 27th but I bought it today? What....?",reaction
"It was o.k. Maybe it's just me but I was annoyed at how Ethan had to mention his undying, unyielding, eternal love for Lena practically EVERY.OTHER.PAGE. Like, OKAY, WE GET IT ETHAN. YOU LOVE LENA. WE KNOW. WE'VE READ THREE WHOLE BOOKS ABOUT YOUR GUYS' LOVE PRIOR.",analysis
"Whew, what a ride. I really enjoyed this book much more than the first. It's very reminiscent of the novellas (which I absolutely LOVED) so that's a plus. Honestly, Chaol annoyed the shit out of me, especially at the end. I seriously can't tell if Chaol is more loyal to Celaena or to the King. . I know Dorian and Celaena won't happen but I still like Dorian more than Chaol. This book was just plot twist after plot twist after plot twist and I loved every second of it.",analysis
"I'm pretty sure anyone who has/will ever read this book will want to take it and slap some sense into Lena with it. Multiple times. 
 The book was kind of slow-paced for me but Ridley/Link(totes adorbs) and some Liv moments almost made up for it.",analysis
"4.5 since it dragged on a bit in the middle. Not my favorite book in the series, but still, Rick Riordan managed to take me, yet again, on another wonderful, magical journey. Yes, pun intended.",reaction
"This might be the second anthology that I've read, after Zombies V.S. Unicorns. And I LOVED it. Seriously, I genuinely enjoyed all the stories (My least favorite was the one by Margaret Stohl; was that legit French?. While some stories were better than others, they're all pretty good. Seriously though, I know for sure which authors I need to check out. Plus, this book reminded me of how much I love fantasy!",analysis
"The book could've been a lot better. I felt as though the author could have gone somewhere with this book but instead she choose the stereotypical, cliche route. Honestly, incredibly disappointing and it ruined the whole series for me... My above complaint also explains why I am not happy with who Vlad ended up with. Like, really? REALLY? I admit, I was rooting for Meredith/Vladmir. I read this book years ago so I can't really remember the other girl's name (Snow?) but it was beyond cliche and unoriginal. I felt as though Meredith wasn't just this (stereotypical) popular, judgmental girly girl at least, until this book. That's because Ms. Brewer changed her into someone we would detest so we would like Snow. IT DIDN'T WORK. (not for me at least) God, it was beyond annoying to read about Snow. Talk about the stereotypical, loner, gothic/emo-ish guy meets vice versa girl. Rant almost over. I guess that's my biggest issue with this book, the fact that she didn't take any risks and played it (too) safe and stereotypical. also the villain. Really? You're gonna make it his dad? It did not work AT ALL. It didn't fit the story and it was completely unnecessary and stupid. Stupid, stupid move. Just my 2 cents...",analysis
"MY FEELINGS... 
 the ending was terrible, stupid and did not make sense whatsoever. Like, AT ALL. Basically Maximum Ride was a good series the first 3 or 4 books then it all started going downhill from there. Now, about the romance All you Fax shippers will be happy that they ended up together. Now me, I'm incredibly angry. Fang did nothing to fix his mistakes or make it up to Max and she just accepts him with open arms! And then Dylan (*exasperated sigh*) is a cute, innocent puppy who gives Max his love and then she kicks him in the dirt. REPEATEDLY.)! Seriously, I'm sure that's where the misconception that 'Nice Guys Finish Last' gets the idea from...Basically, if you're looking for closure and an epic ending to a series then this is definitely NOT the book for you. If you want a half-assed shit ending, and terrible romance(depending on who you were rooting for, I suppose) then well, this book sounds like it fits that mold.",analysis
"Okay. First off, what I didn't like: 
 -the fact that this book felt way too much like a set up for The Dark Artifices 
 -not enough sizzy scenes 
 -way too many povs in the book. Half of them were just plain unnecessary and just muddled the story and dragged it on 
 -that the book is around 700 pages and there are times where it really feels like its lagging 
 -the fact that it feels like I'm missing out on so many references if I'm not caught up in all the shadowhunter facts and family tree and stuff 
 -how Cassandra Clare handled sizzy 
 -how when Mrs. Clare killed off some characters Jordan, Raphael, Maureen etc. it felt really anti-climatic and nonchalant. It didn't really have a huge impact or have any effect at all, really 
 -the book was really angsty, which is fine, if there were enough balance and plot to actually balance it out (it wasn't) 
 -the ending made me furious for a variety of reasons 
 -the fact that when I finished this book I felt worst than before I even started reading it 
 What I liked: 
 -Jace isn't an annoying, arrogant asshole (well, at least not as much as he is in the other books) 
 -Clary isn't as much of a stupid, selfish bitch compared to CoLS 
 -It's TMI (nostalgia really has an effect) 
 My thoughts: 
 I feel like Helen and Aline were in the book for a reason. Like, there were a lot of scenes where they were mentioned, even if it was for a second or two. This makes me excited because they seem like a really interesting couple and I hope they play a role in TDA. Also, does anyone even really care about Maia or Jordan?",analysis
"There were a lot of things in this book that I didn't expect. The direction it took, the mature content and themes ( The emphasis on the psychological and physical torture that was happening ), that one thing Adrian and Sydney get married! HOLY CRAP! (I literally yelled, ""WHAT?"" out loud when I read this part. I totally did NOT see it coming), I did, however, predict the ending even before reading the book. I predicted this from reading the synopsis for The Ruby Circle, so it's all good. The best book in the bloodlines series so far in my opinion. 
 This book isn't perfect, there were a lot of loose ends and questions that I hope aren't just left hanging and are answered in the last book, but it was pretty damn good.",analysis
"Kind of sad this is the last book in the VA universe but alas, all good things must come to an end. I really enjoyed this ride. Also, what is it with authors always bringing back a villain that's supposed to have died or be done with? I mean, it happened in the TMI and a bunch of other works. Just curious.",analysis
"Oh my. I can't even. Ugh. I knew I should have waited until the next book came out before I read this one. I can't even process anything. Sydney, girl, I'm here for you. Probably my favorite book from this series so far...Also, the cameos = amazing. I seriously feel like re-reading the Vampire Academy series again...maybe I will around the time the movie comes out. 
 It has a cover! At first, I thought it was just so...awkward. It still kind of is but it's grown on me. Sydney looks kind of flushed and disheveled which shows just how much she's grown!",reaction
"Dat ending doe. Starting from Sydney's revelation to the very end, it was amazing. Faith in this series has been restored after a very disappointed The Golden Lily book. Cannot wait for The Fiery Heart! Also, I kind of missed seeing Jill in this book. I know she had her moments but not nearly enough imo. And having that little snippet with Rose makes me so nostalgic!",analysis
"The book that got me into PJ. This was my first Percy Jackson book that I read. I remember being at the library and wanting to find a book to read and seeing this book and remembering reading about how Percy Jackson was being made into a movie or something and deciding to read this book because of that. One of the best decisions I have ever made in my life. It introduced me to my favorite book series. Literally the next day, I was at a bookstore and I had my dad spend $100 on the box set without even knowing what the books were about (other than they were Percy Jackson) and having no idea whatsoever if I would even like it.",reaction
"I liked it. I especially liked the beginning, the sarcastic, humorous tone of the book, and the action. It got kind of slow in the beginning/middle and the romance was sweet but kind of sickly because, you know, it was basically necrophilia . What I didn't like was how the beginning high school stuff was cliche, the assumption that all a guy has to do is ignore a girl to get her to fall for you, and the idea of a stereotypical white, blonde prom queen (although I actually liked the character). Also I don't know how to feel about the ending. But, there's a sequel so.",analysis
"Was disappointed in this book. Like many others have already said, the way Maas describes Celeana it seems like she's ass kicking, kinda-cold heartedish BAMF. But the Celeana we read isn't that, sure she has her moments but for the most part it's HUGE telling-not-showing. For the full experience I HIGHLY suggest reading the novellas first! You won't regret it :D (seriously I enjoyed the novellas more than this book). still, looking forward to the next one. Also let it be known that I read this book around right when it came out and I PREDICT CHAOL WILL END UP WITH CELAENA IN THE END. That's right, I can already tell Chaol will end up with her, and I will feel shamelessly vindicated when this happens in the end. But I'm Team Dorian anyways :p",analysis
"Holy shit. Oh, my gosh. That ending. It was so EPIC. The story was epic and the characters were fleshed out and well-written. There was never a boring part and I think I really need to start watching the show (at least season 1) so I can actually see the epic battles and sword fights taking place. The hype for this book is well placed. So many plot twists. A lot of political intrigue that I wasn't expecting but very much enjoyed. Looking forward to the next books.",reaction
"I loved loved loved loved loved loved LOVED this book. Katsa was such a BAMF and Po was extremely likable and Bitterblue was already a BAMF-in-training. Also, the antagonist was really well done. I sincerely despise him and reading the prologue of Fire intensifies this. Well done Ms. Cashore! 
 It is about time I read this. It's been on my to-read list far too long (think 3+ years!) No more putting it off. It's time.",reaction
"Team Jem...or I will burn the book and throw it against the wall. 
 *During reading* 
 Found 2 typos, on page 275 and on page 279. Mrs. Clare seems to have mixed up Gabriel and Gideon :p 
 *Post Reading* Welp, the cover is beautiful and that in itself is enough to give the book at least 3 stars... 
 ...OH MY GOD. MY FEELS! This book is certainly the best of both worlds, I mean, come on, she ends up with BOTH Will AND Jem? And it was adorable with both of them? Though, a nagging part of me feels like slut-shaming her I understand that her love for them is equal. I feel like she wrote it as a cheap shot to keep both sides happy. Anyways, let's talk about other relationships. Gabriel and Cecily anyone? OMG They are ADORABLE. Favorite couple besides Jem and Tessa. Also, I actually didn't mind Will in this book. I KNEW she was going to end up with Will (she technically did, and it says on the family tree too) but I didn't expect her to also end up with Jem...it's too good to be true. Seriously, this was too much for my feels to handle.",reaction
"OH MY GOSH. I just finished the book and am still reeling from it. 3.5-4ish stars. I loved the lore in this book. The reason this book isn't rated higher is because it took forever to get interesting. I literally could not get into it until around page 300 where Madrigal and the wishbone situation was finally introduced. . Seriously, I didn't care about Karou at all and it was only slightly interesting when she and Akiva finally met. But man, oh man. When the story becomes about Madrigal ... Wow. I definitely would have liked this book more if there were less Karou and more Madrigal . More M and less Karou would have been amazing. This book was like it rollercoaster: it takes FOREVER to get to the climax, but when it does...it doesn't stop or slow down and you want MORE. The romance is definitely the best aspect of this book. Which is disappointing b/c the author tries to bring other sub-plots to support the main romance one but they're extremely weak.",analysis
Couldn't finish it. I was 5/6 of the way done with the book and I just had to put it down because it was so boring. Nothing exciting happened and I felt like the book was dragging.,reaction
"Let me just say that before I read this book I liked to think of myself and neutral and leaning toward Team Unicorn...Now, post-reading of this book, it is safe to say that I am Team Zombie. The zombie stories were brilliant and excellent, the unicorn stories (with the exception of 2-3 stories) were just plain horrible and stupid.",analysis
"I would probably rate this book 3 stars. Okay, so let's start this review; first off, I loved how the author was able to have several different sub-plots going on at once with all the different characters and not have it all end up in confusion. She pulled it off, which is probably a hard thing to do, but she did it. That's not to say that I didn't have any issues with this book, because there were a lot. First off, it was pretty inconsistent now that I think about it. It's just the little things, like for example Simon and Isabelle's relationship. Honestly, I thought they were already dating by the time this book started but no, they were still in the confusion zone of almost boyfriend and girlfriend, but not quite there yet. Really? Like, even at the end of the book, after all the intimate moments they shared, they're STILL not dating? And neither of them is apparently bright enough to figure out that they both love each other? Did the stuff that happened in the previous books not matter either? That's not to say that their relationship was probably the saving grace of this book for me... . 
 Also, the author uses the same adjectives/phrases for probably every character. Honestly, how many times do you need to tell us Jace is golden, or Sebastian has Valentine's hair and it suits him better than when he dyed it black? 
 And Clary and Jace. Just,...really? REALLY? They were beyond annoying for most of this book, although there WERE some moments in which they were tolerable. Clary was SO selfish and their romance just resembles Edward's and Bella's from Twilight so much. 
 Jace: I hurt you, I can't be with you anymore now, even though I love 
 you and want to be with you! It's all my fault that you got hurt! (Mind you that I had this annoyance since the start of the series, surprisingly Jace wasn't the culprit in this book though!) 
 Clary: I don't care if you want to die! I love you too much and i'm so selfish that i'm going to make everything worse! I'm going to ignore what everyone tells me to do because I can't lose you; I love you so much that I can't live without you! (Really Clary? *sarcasm* How did you possibly survive before Jace came into your life? Clary was fine throughout the series but recently she's starting to annoy the crap out of me.) 
 I have mixed feelings about how the author wrote about one couple or some group of characters and their adventure and then end the chapter on a cliffhanger. And then the next chapter...SURPRISE! starts right off with a different group of characters...like how she wrote about Simon and Isabelle and then suddenly alternates back to Jace and Clary...Although, at first I was incredibly annoyed, eventually I would warm up and start to get sucked into an adventure only to have the whole process repeat itself. 
 But honestly, Isabelle and Simon...DAWWWW THEY'RE SO CUTE! Favorite couple (are they even an official couple?) from the series!",analysis
"I was debating on whether or not to give this book 2 or 3 starts. I decided 3 because I just loved Vampire Academy and Richelle Mead but this book certainly is NOWHERE NEAR her best. First, the book was SO predictable. I knew from Bloodlines that Adrian and Sydney would be the book's main couple just like Rose and Dimitri from VA. *facepalm* Sydney is supposedly smart so you know that she would catch on pretty quickly to what was going to happen/what was happening right? Nope. She is like a slug in figuring things out, SLOW. About 1/6 through the book I had already guessed on what was going to happen and I was correct. The book honestly didn't have much going for it, incredibly predictable from close to the beginning all the way to the ending. On the bright side, I just LOVED Adrian's love confession, even though it was borderline cliche, I believe he somewhat pulled it off :).",analysis
"Wonderful! Not quite the vampire story I set out for, but it was still a great read. Hill's skill as a writer is only improving. I wasn't a fan of the Heart Shaped Box, thought Horns was pretty darned good, and NOS4A2 was even better. Enjoyed immensely.",analysis
"Enjoyed book two, though it could probably have been a hundred or three pages lighter. If you get to book two, pay attention to the vignettes between parts - they all come back at some point to be relevant again. If you sloughed though book one, you should keep reading book two, Sanderson does a decent job of keeping the story going. My only complaint was I felt like there was a little too much foreshadowing/obvious outcomes. Then again, this is Sanderson, so book three will probably turn all of that over on its head and prove everything we thought we knew was wrong.",analysis
